Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
282476,B00292BM7C,A30M06JH5R1831,JAE,1,1,5,1339027200,A Yummy Treat and A Great Deal!,"I usually feed my dogs soft and chewy treats but I wanted to try something new, so I tried this. At first, my dogs smelled it and was curious but after tasting it, they love it!"
69155,B0018KR8V0,A99QSLY0QF2YQ,J. Calouro,0,0,4,1251072000,Good tasting bar,"The taste is one of the better tasting Larabars I've had. It has a slight sour taste because of the dried fruit pieces, but it's less noticeable then some of the others. All and all it's pretty good. Definitely filling."
171370,B000WFORH0,A1Q9KZX1ZJ2OX,Kadamae,0,2,1,1341532800,Watch expiration dates!1,"1st: my cats really don't eat this brand with much relish like they did when Wellness had the mylar bags. We really miss those bags, the food just seemed to taste better to my cats. Canned, they won't touch any flavor but turkey.<br /><br />2nd: I've had 3 out of 12 in a case smell off and even the dogs won't touch it. So just check yours JIK.<br /><br />What has happened to this brand? They were the BEST 2 years ago!"
232023,B00155X14G,A30H2335OM7RD6,"apoem ""apoem""",3,3,5,1294185600,Excellent,"When we visit Louisiana we buy this by the dozens. When we don't visit Louisiana, we order it online.<br />This is not like molasses in taste but it is like molasses in use. We use this to make gingerbread and it makes a better gingerbread than using molasses or dark corn syrup. We often use this to put on biscuits instead of using honey. When I make candied pecans I use this syrup. My husband prefers this over maple syrup for his pancakes.<br /><br />It is very thick and the colder it is, the slower it moves. As I said, it doesn't taste like molasses but it does have a bit of the aftertaste the same. It is used in our house interchangably.<br /><br />Enjoy."
272148,B004KC23U4,A24X8P2TG2AR02,Cody,0,0,5,1337817600,"Awesome candy, even awesome-r price!","Picked up two bags of these for just over $10, great deal! Taste great, sort of sweet sort of sour, not recommended for the calorie counters though! Since they are so small in such a large back you can find yourself eating way more than you thought you would, If you can, ration them out to yourself and eat them slowly very addicting!"
491193,B000Z8ZOM6,A32XEK33ABP7KV,"C. Baron ""hildegarde39""",2,6,1,1176163200,Not up to my expectations,"I purchased a quart carton of chamomile tea at a street fair about 2 years ago.  I started using it a few months ago and it was excellent, in spite of its age.  It had a great calming effect on me and I went to sleep about 20 minutes after drinking it.  Thinking it was ""cheap"" (after all, I bought it at a street fair), I ordered Two Leaves and a Bud brand from Amazon and it was awful!  I had to use 3-4 tea bags in a single cup  to achieve any degree of strength or taste or desired result.  In my opinion, the packaging is gorgeous; the product leaves a lot to be desired."
81568,B001EQ4RBM,A1IVVJE88QA7JN,Micah,1,1,5,1331683200,Delicious but not very spicy,"Blue Diamond almonds are by far my favorite for flavor and texture. My only minimal complaint about these is that they are very minimally spicy. I was afraid to go for Habenero in case they were TOO spicy, but given that these are much more mild than Jalepenos I will go for Habanero next order."
420284,B003ZUPWDM,AXU9VX024GPSS,"RazzSpew10 ""Rev. Neo Gnostic""",0,0,1,1336003200,Created by but not tasted by doctors,I like rockstar or gatoraide for a better choice. Picked some up and can't really force it down. Take a pass on this.
325154,B0002DGRRA,A2RZCYP0F964WQ,Kermit,1,1,5,1292630400,No more Black Tears,"I am a white, white Maltese. Before Mommy started giving me the Pro-Treat Beef Liver, freeze dried, my tears were black and stained my face. With my enjoying one treat per day, my beautiful white face is so beautiful.  I eat only natural, non colored food and drink spring water. But Mommy says the treats were the icing on the cake. AND, I love them too."
562973,B007JFMH8M,A2Z9JNXPIEL2B9,carwash169,0,0,5,1343433600,Very good!,"I am usually not a huge fan of oatmeal cookies, but these literally melt in your mouth. They are so soft and tasty! I would definitely recommend these to someone who loves oatmeal, and even those like me who would probably pick a different flavor over this one."
417380,B000GG0BOI,A19QCLHH6IBZ9T,"Bozena ""Bozena""",0,0,5,1251244800,I LOVE IT!!!!,My husband and I drink it every night before going to bed. It's great in taste and very relaxing after long day... :)
180128,B003BI2HK4,A31T0KLOQRGSFV,ddl,0,0,4,1280707200,Yummy!,"I love these gluten-free cookies.  I used to buy them at Starbucks, but they are much more affordable through Amazon.  The only issue I have with them is that several cookies in each box are broken.  They obviously taste the same, but I can't use them for guests.  Will definitely buy again and again!"
381931,B001LNHQ34,A279Z0C01D92DY,Gina Anderson,2,2,5,1330732800,Great!,I am enjoying this product and it tastes great.  I appreciate that it is finely granulated and can be used in a regular salt shaker.  It is pink though and people may not realize that it is salt when they see it in a shaker.  I would definitely buy this again.
360804,B00020HHHC,A17HTZ4S9NUZ93,"Creative Expressions ""Gale""",3,3,5,1332201600,I Love Sage Tea!,"I heard about drinking sage tea on the Dr. Oz show. Though sage is most commonly used in cooking, sage tea has been shown to boost alertness and mood, while decreasing anxiety, I was told.<br /><br />I find it very soothing. I was surprised that I actually like the taste. It's a woodsy taste just very appealing. It always makes me feel good afterward. The tea is caffeine free so I normally drink it in the afternoon or evening as I still need the caffeine coffee provides in the morning.<br /><br />This is a great product and I will most likely order it again."
47476,B003ZXG0VW,A2UD21HMSOQR5X,Jess,0,0,5,1327276800,A Perfect Samoa Replica,This is a perfect replica of the famous Samoa Girl Scout cookies.  And you can't beat the price.  It's hard not to eat the whole box in one sitting!
529463,B001EQ5NE2,AUBLDTLX0Q4ZO,B. Willis,1,1,5,1291852800,You'll be set for a long time,"These tubs of candy are pretty big and if you hide them in your room they double as a air freshener, cause I can smell them through the box."
268982,B004SRFYMK,A3VL475ZZFUBIE,anabella,2,2,5,1312934400,Great post-run hydration,"I like drinking something other than sports drinks to get my electrolytes in after a workout, so I don't mind that this is higher in sugar and calories (110, I believe) than the other Zico waters.<br /><br />Even if you don't like the taste of regular coconut water, you should try this! It makes for a great dairy-free milk (in fact, I would compare the taste to chocolate almond milk)."
550995,B000EMPNCE,A1ZL87BI3GD9WB,Dan Musgrave,0,0,5,1259020800,A Great Refreshing Drink,This is a great drink and is a shame it has been discontinued by Nestles.  I have always enjoyed the taste and it is always refreshing to drink.
453952,B000LKVCCO,A23MDBGUL2MV79,Virginia Val,0,0,3,1302739200,Way Too Expensive,"These sugar-free caramels are indeed delicious (and deserve 5 stars for taste), but a price hike at Amazon from $53.42 to $87.00 in a little over 2 months is more than I can stomach.  I'll buy them somewhere else."
554609,B00513J46M,A211UPCQUEIZ3P,"Allegso ""Allegso""",1,1,5,1329350400,The name says it all,"My kitten loves this stuff, she can't get enough and she is a bit on the picky side.  So when they call it Fussie Cat they mean it. I can't get her dish set down fast enough for her, she tries to jump in my arms to eat it before I get a chance to set it down.  I also feed her dry kibble, but supplement with canned food for the added moisture in her diet. Fussie Cat makes for a Happy Cat, also compared to most canned foods (even other good brands) this one actually looks like real fish, whole pieces that you can tell is fish, not something that looks questionable."
137668,B000CQE3HS,AXF31BW37EMUM,"H. Shin ""Asia""",0,0,4,1179705600,Can anyone else confirm this?,"I got a new batch of these tasty sticks and it seems they withered down the skin quite a bit. Even just early this yr, I had to many times spit out the skin because I just couldn't chew it enough to let it go down. I was basically chewing on it enough to get the inner ""meat"" out of the tough casing. Now, I can barely notice the casing and *everything* goes down much easier. I just had 2 sticks and they were yummy!!"
457036,B001HYB2P0,A1RQTUKLD5S13H,William Smith,0,0,3,1350432000,Great mixer with wet foods,"My little terrier mix is certainly a picky eater - unless we're out on the sidewalk - where there is nothing, NOTHING he won't turn his nose up at!<br /><br />I've discovered he will gobble this up if I mix a handful of this dry mix with a tablespoon of the wet food also by Wellness <a href=""http://www.amazon.com/gp/product/B000WFRYWU"">Wellness Canned Dog Food for Adult Dogs, Turkey and Sweet Potato Recipe, 12-Pack of 12-1/2-Ounce Cans</a>... and maybe as a special little treat some cooked chicken or ham. It sometimes helps to give it 15 seconds in the microwave to release some of the smells and its seems to stimulate his appetite somewhat.<br /><br />It definitely feels like it's good for his energy and digestion. We were having problems with his previous diet - without being too graphic - to our GREAT relief, he's now never gassy and it's much easier to pick up after he's 'done his business'."
190614,B0045H0CTS,A24U4P4HGUQAKO,Farmer Brown,0,0,5,1334361600,Relish with a Kick,"Really good addition to any picnic. This condiment adds a little zest when added to a hotdog or burger. I mix it generously in cottage cheese to enjoy its dill taste. Too bad its difficult to get at the grocery. Seems like they're hiding it for themselves. 26 oz. bottles are best but only available sporadically.<a href=""http://www.amazon.com/gp/product/B0025UC8BC"">Heinz Dill Relish, 12.7- fl. Ounce Bottles (Pack of 12)</a>"
383365,B00423UVBO,A3S73OIUJKMNS9,Liz,0,0,5,1349827200,Fantastic for Training Dogs and Cats,"These treats have all that I could ask for. They are small, grease-free, non-crumbly, contain few ingredients, contain an interesting variety of flavors, and are super-appealing to both my dog and cats. These treats hold together better than other freeze-dried treats I've used. The Trail Mix bits are used as high-value rewards for extra good behavior and they're much easier to port around and cleaner than cheese or hot dogs."
163473,B0002QX3Q0,AF1S6B50REL7L,zandnsmom,0,0,4,1315180800,yummy but....,"My dogs love these but they make them very gassey.  So if you don't mind clearing the room 20 mins after they eat them, they are great for training because of the small size."
432505,B000YPMKRC,A2HKO0DK9O1W9T,Volker B. Hildebrandt,1,3,1,1304121600,A very confusing ad,"What nonsense is this ad? It says total weight 24 oz . Now is it 12 - 12oz boxes/??<a href=""http://www.amazon.com/gp/product/B000YPMKRC"">Honey Graham O's Cereal, 12-Ounce Boxes (Pack of 12)</a> thats 144 oz. Terrible when you can't ask seller - I don't see a tab like on ebay where you can ask seller a question!"
504083,B002M42YME,A2I54S4P4CUD9Y,Madeleine Peterson,6,6,5,1279929600,Great way to start my day!,"I have one large mug of lychee tea every morning and I really like this brand.  The aroma is delicate and not overpowering in the morning.  This company's tea is the nicest I have found.  The leaves are also nice and large, not little dust mites!!!  I have been drinking this flavor for several years and truly enjoy it.  Much nicer than other brands I have also tasted/tested :)  Hope you enjoy it as well."
507777,B0025AMRFY,A24KQQMI4BIT03,jendand,3,4,5,1267142400,WOW!,"Being lactose intolerant, I was happy to find a milk-free chocolate bar.  But don't let the milk-less-ness of these bars fool you.  They are out-of-this-world delicious!  There's lots of chocolate both outside and inside.  The calories are reasonable; plus, you get 10 grams of protein."
219546,B0043WOANY,A2YKSC9C6MF067,Adam N. Brooke,0,0,5,1337299200,Tastes Great!,This product tastes great. I use it in my protien shakes to help mask the tastes of some of the flavors I have tried and do not like. With the PB2 I now like the taste of the shakes and use this every day. I prefer the PB2 with coco powder but both products taste great.
263677,B000FA77TW,AQ3VSP9NA83W5,Books2 read,0,0,5,1343174400,"Nicely packaged new, shipped quickly.","All the taste many tell you about this product - salty and ugh tastes but good for me!  I grew up nibbling on compressed yeast when making bread and hoped it would be a similar taste, not quite but everything I was told,  I eat a bit every day - getting my vitamins."
149261,B0072Z1ZGY,A2XUMFO4ADRMYY,Malbrizio,1,1,2,1336694400,Disappointed,"As much as I wanted to like this, I just couldn't. The oatmeal was very slimy.  You can save yourself about $30 and buy something at your local super market such as Bob's red mill."
341296,B001RVFEP2,A1GQRGB8FGSLIZ,M. Leingang,0,0,1,1347062400,Not a fan of the Sweet Potato Pop Chips,"Our family has liked every other flavored we have tried (BBQ is the best). We like sweet potatoes so we assumed would like these pop chips.  I was wrong, no one in the family likes the sweet potato pops chips.<br /><br />I highly recommend you go to a store that sells the sweet potato before deciding on purchasing a large quantity."
201567,B007R900WA,A1I86CLSN13S2G,Mary,0,0,5,1347840000,Great space saver,"I ordered this for my office. This is a great space saver and holds a lot of k cups, I love it!"
4928,B000FYYOZI,A21J63XJUC5D75,Healthy Lifer,5,5,2,1233705600,Popular with some - not me,"All natural beef, but too soft for my taste - doesn't have the 'snap' and drier outer surface that some like.  This is a matter of personal taste - the product is good, just not for everyone.<br />I suggest trying this company's old fashioned cold-smoked beef-sticks.  Strong hickory flavor, a good bite of spice, and drier texture.<br />This company has superb customer service!"
356781,B0013M5EM8,ABL855S5WXNOR,milzy,0,0,5,1347667200,Reminiscent of Italy,"The first thing you notice is the fabulous smell of the package! Then when you use it, ahhhh, reminds me of my culinary trip to Italy .  It is fabulous over popcorn!"
477846,B004UC0GIU,AZZSCO5M3BTZ1,Hoos,0,0,4,1344470400,Well made,"This drawer is very sturdy, slides out without hassle and provides good storage without using up extra space. The only small drawback is the far back cups can be difficult to reach."
510314,B001ULOTKU,A3ULCA4ZEBI8WA,S. Kwolek,1,1,5,1267574400,Great Product!,"Brothers Fruit Crisps taste great and are perfect to keep in the car for on-the-go healthy snacks.  My children love the Fuji Apple and Asian Pear flavors, but are so-so on the Strawberry/Banana (like the strawberry, don't like the banana).  They are a fun way to have fruit on the go when food spoilage could be an issue.  I definitely recommend them.  We do, however, choose fresh fruit when it is an option as it is a less expensive option."
150086,B003YBP6Q0,A3VFDR07HCLT5I,ajgb22,1,1,5,1333324800,great for quick meals and filling!,"i grab these when i forget to make my lunch in the morning or if im going on a long car ride or camping, and they are great! light weight and tasty! at first i thought it wouldnt be enough food, but this is actually very filling and i am a 30 yr old female who normally eats a pretty good amount, so to be full and have healthy food is great!<br />i love the chocolate and the mixed nuts in this pack!! sometimes i just grab those 2 things out and skip the rest<br />i recommend these...they are even great for my 6 yr olds lunch some days, much healthier than the ""lunchables"""
81550,B001EQ4RBM,A2754OLX4JI486,Fury,2,2,5,1311033600,Jalepeno Goodness,"If you like snacks that are a healthier alternative to other options, almonds are a great way to go.  These particular almonds pack a lot of flavor and kick.  They are great for a quick snack that is full of flavor.  They are delicious."
360174,B000WVYB8Y,A318D41ZQ9OPNA,PetiteSweet,2,2,3,1333411200,The jury is still out....,"Was recommended this product by my acupuncturist to help with sleep and to keep the body 'regular.' Been taking Natural Calm Plus Calcium for 3 nights now. I am a small person, so only started with a half a teaspoon. I put it in Decaf Green Tea and take it before bed. It tastes fine, a little sweet. Now it's Day 3, and I don't know if this is one of those products that require 8 hours of sleep, but I feel foggy and exhausted, and have that 'sleeping pill' feeling, like I took a sleep aid but didn't sleep enough. (I sleep about 7 hours a night.) It's really not pleasant.<br />Am willing to try it some more, and will also be trying just the 'plain' Calm without the Calcium, Potassium, and Boron. Maybe those are messing with my head, not sure. Yesterday afternoon I was feeling funny, nauseous and also foggy in the head. I will say that I am sleeping more soundly at night, but to wake up feeling this groggy, and to have it last well into the morning is not fun. I will be testing more, but it seems to be doing funny things to me."
500081,B000GAXRMW,A3SNTSUQHA1KHK,"Nicolas A Hertl ""Nick Hertl""",5,8,1,1196035200,How many cans?,This item gives no indication of quantity and it had better not be just one can at this price.
302455,B0017T6S2M,A2JK23TE1H4BPS,"Jon M. Rhodes ""firedoc""",0,0,5,1339113600,Darn Good Tea!,"I have found that all the products from this company are ""as advertized"".  The delivery was quick and the product was delivered in very good condition.  The stuff really tastes good also."
386944,B001SAU2N6,A1E2G25YSH2JBR,ronald balesano,0,0,5,1342310400,Outstanding Product,"This product was every bit a good as some of the ""best"" brands.  The chocolate was rich and smooth.  I made it in my ice cream maker and it was outstanding.. I also made it by following the instructions on the box and the results were just as good.. I would recommend this product!"
64342,B001EO5YAC,A37NQNX7LPA0FB,"Betbop ""betbop""",1,2,5,1256342400,The best coffee ever,"Lavazza Italian Coffee is the best coffee I have had in a very long time. For many years, I have ground my own coffee beans.  Some times the coffee was o.k. but a lot of the time it would just taste off.  That was the way it was until my son ordered Lavazza Italian Coffee beans for me last Christmas.  It was like a miracle.  From the first time I ground up my beans and made my first pot of Lavazza coffee, life has been so much better for me in the morning.  I drink my coffee black and with Lavazza there is no bitter taste, its honestly just perfect. The beans just blend together to make a cup of dark coffee that is just very smooth and wonderful to drink with my newspaper in the morning."
125842,B005MGDP90,A1VVY70YVX8WEE,Sonali Vaidya,0,0,5,1339632000,Great Quality,The salt is great quality and taste - if you haven't already stooped using table salt (Sodium Chloride) I urge you to read about the benefits of using Himalayan salt - not only does it taste better - it is much better for your health.
64109,B000ITUEDQ,A3CMCO096MI3TT,"Bonnie ""Bonnie""",1,1,5,1185753600,quick lunch,These little cans of tuna spread are great for a snack or the start of a quick lunch.  The flavor and texture are good.  Keep a few of these cans and some crackers in your desk and you'll be set for those busy days at work.
557139,B001EO5YDY,A26QWH4PVFYM7E,M. R. Emanuel,0,0,4,1195257600,"Nice variety, good price","Overall, Amazon's prices on K-Cups are very good compared to retail stores.  This coffee variety pack is very good, but Green Mountain coffee overall is not that strong compare to Gloria Jean K-Cups and bold types.  If you like a stronger, bolder coffee, these are not for you.  Try Extra Bold Dark Magic by Green Mountain if you want to go that route."
117042,B001BCVY9W,AIXDV2Z2NEYP6,Renee O Pruitt,1,1,3,1229558400,Looked good to me!,"My kitty loves tuna and dry cat food.  I've never tried to give her soft food until this.  She didn't eat it until it was in her dish for most of the day when she had eaten her regular dry food.<br />It looks like it would be good.  It looks like pieces of fish, but for some reason this didn't excite her as much as tuna.<br />I'm getting a new kitty soon, and I'll update it when I try to give new kitty this food.<br />Edit: New kitty likes it fine.  This isn't her favorite choice.  She likes tuna, chicken, and beef all better than this.  Unlike the other cat, she likes this more than dry food - about as much as she likes the Iams wet food I also feed her."
385851,B000LKZ9KK,A2FCSLMZ98DSZI,Sheri,0,0,5,1232064000,Best Tasting,I was first turned onto this product from a review from Cook's Illustrated whose American Test Kitchen rated them the best tasting.  They are absolutely the best tasting.  They cost more but it is worth it for the end result.  And they're organic to boot.
182927,B000KHYU54,A2YZNM75OL6ZAI,PageAr,0,1,5,1322524800,The BEST Decaf,"First of all, I love coffee.  When visiting Boston last year, I searched for the best coffeehouse in the Boston area and found one in Cambridge.  It did not disappoint.... I quickly purchased their coffee to bring home.  When I ran out, I searched the internet for the same brand they served - Sidamo Ethiopia Decaf Coffee and found a great company Orleans Coffee Exchange on Amazon.  I have ordered (usually 10 bags, at a time) on multiple occasions and I am always surprised and happy how quickly and efficiently it is delivered.  After trying Decaf Ethiopia Sidamo, I canceled my monthly order with Illy!"
361521,B002ON641U,AEB3MJFSS0P1Q,EMD,8,11,1,1282867200,Disappointed,"I love these cookies, but I am very disappointed at Amazon. I bought 2oz package (Pack of 32) and chose Two-Day Shipping. When I got the cookies I found out the expiration date is coming soon. Only ""23 days"" left. The label is AB091910. If my understanding of expiration date is correct. Can Amazon sell food to people like this??  I even have no right to return it. Very disappointed!!"
266374,B003QKBDX4,A37P2VBYH78M9E,M. Versace,0,0,4,1311984000,Yummy Iced Coffee,"I'll start by saying that I'm usually not a fan of Starbucks coffee in general, but I decided to try this since I love iced coffee and don't always feel like making a coffee run every time I want some.  With that being said, this coffee is delicious, not to mention incredibly convenient.  I start my day by taking a shaker cup filled with skim milk, a packet of coffee, and an equal or two, shake it up and throw it in the fridge.  Then whenever I want some iced coffee it's prepared and ready to go.  The only reason I'm giving it 4 stars instead of 5 is because I would prefer if it came unsweetened.  Obviously, since I add equal I don't find it to be too sweet, but I don't really use sugar and would prefer if I could just use my choice of sweetener instead."
336249,B000BRR8VQ,A3QYZEVC67S4OK,jonesgrp,2,2,5,1241222400,Excellent for training!,"These treats are excellent for training. My dogs love the (safe) peanut butter flavor. They come running when they hear the pouch open! A tad pricey, but worth it."
427908,B008FHUFAU,AAK35FLHLF298,pperrella,0,0,5,1327276800,WOW!!!,"This coffee is a great, strong blend that simply tastes great. Amazon has this at just the right price (~60¢/k-cup). I can honestly say that I will never buy a k-cup again that is not made by Coffee People. Absolutely thrilled with my purchase. For an idea of how this tastes, it's in between Dunkin and StarBucks, leaning much more toward StarBucks."
54591,B001TLY7A8,A3VUS69KGUUAHU,RJW,1,1,5,1331251200,Best all around cat food,"My wife did several hours of research, and found that this product is best for cat's nutrition. Low ash and fat content, real meat, no grain. Also, cats love it!"
182907,B0018AXEFY,A3RU7QI4PLON76,fancydancey,0,0,3,1349308800,not a value,"What can I say about Werther's Originals-they are just plain tasty!  I haven't met anybody who could walk past a bowl of these without sampling one.  However, these are no value here-too bad I ordered these before I realized my grocery store had the same product-FRESHER-for under $10!!!!<br /><br />Yes, eat Werthers-but check out your own store before buying them on Amazon."
308195,B003VIWN26,A1PHQRWZSF53VG,Gretchen Gorman,0,0,5,1310601600,great food,my 4 dogs all had allergies and are just fine now that i switched to Wellness.. The fush one smell abit but .. they still love it ..Either the dried orthe canned r terrific flavors..WITH NOOO GRANI!
425636,B0034EDMLI,A2D5ZYRQX2IMX5,R. Esposito,20,21,5,1278720000,Like eating candy!,This healthy bar is so delicious that it's like eating candy. Something this yummy shouldn't be so good for you but it is. The Almond & Coconut is one of my favorite flavors.
198192,B000QY9YDY,ARM7FZX5SA59Q,VeganMommy512,1,1,5,1341619200,Exactly what I expected (and hoped) it would be,"I'm glad I took a chance on this and gave more weight to the more recent positive reviews. The pieces all arrived in tact and in good condition, and they all fit together properly.<br /><br />As one other person mentioned, it helps if you enjoy the process of pouring the water, waiting, and pouring again. I do enjoy the process, but I also really don't think it takes that long. The water starts draining and dripping almost immediately.<br /><br />I've been looking for an alternative to my french press as part of my ongoing efforts to avoid brewing coffee in a machine that is made of either plastic or aluminum. This absolutely fits the bill."
382646,B000WO1HYC,A38RF7Z1XA1DWN,Tide,1,2,5,1205107200,yummy chocolates,"Although I didn't actually get to enjoy these chocolates, they got rave reviews from those who ate them.  They were fresh and very rich and came in an excellent assortment of dark and milk chocolates."
319584,B0026L2MDY,A1OMLGMNR6Y5AB,"Adicked2U ""Adicked2U""",1,1,4,1318118400,Better...............,I purchased this product after a bad experience with another flavor. This was a better selection. This is what the 'original pralines' should taste like.
94639,B004SPDI3Y,A2E1Z162QPRA54,"rosebud ""rosebud""",0,0,5,1348099200,rosebud,This product is perfect. If you want sweet or crunchie.<br />Taste is great. a product that I would buy again
175912,B002HP2XB0,A2FRFAQCWZJT3Q,"B. Davis ""The Happy Hermit""",0,0,4,1314921600,It's healthy,"This is a wholesome beverage for drinking and on cereal.  I have been using Silk soy milk for coffee and tea and when I saw this rice milk which IMO is a better food to put in my body than soy milk, and for less that what I pay for Silk, I thought I'd give it a try.  For coffee and tea is is not even half as creamy as Silk so it falls short there.  I had figured it would be a thinner product but since Amazon's nutritional data stated 80 calories per cup, as opposed to 100 per cup of Silk, I figured I could use a bit more rice milk to make up for it's more watery consistency.  Well turns out Amazon's data is wrong, the rice milk has 100 calories per cup also.  There are other discrepancies between Amazon's data and what is printed on the box.  So it's a good product and I like the taste although I prefer the less sweet original version of Silk.  I will happily use my 12 cartons of this rice milk but will go back to Silk when it's all gone."
419971,B001IYSOQO,A24P4U4CJL1SQ3,"Erin Glasnapp ""astarnamedrin""",1,1,5,1250208000,Fun codd-neck bottles with a marble lock.,This is so far my favorite flavor of all of the Ramune flavor I have tried.<br /><br />It has a fun look to it and is great for those who love sweet drinks and don't like or drink caffeine.<br /><br />I being one who avoids caffeine when possible was excited to find a drink I could add to me fridge to give me a change from the few caffeine free drinks I can tolerate.<br /><br />I would recommend these to anyone. If nothing else you have to try at least one in your life time.
156914,B001GINOQC,A1SGU7DG0089P4,C. Hill,0,0,5,1220572800,Sahale Pecans,Delicious ... one bite led to another!  Package arrived on time and well wrapped...very impressed with Amazon's delivery.
176941,B0057XJSEY,AQH49J4D6B26H,TexaninSeattle,0,0,5,1318291200,Perfect Shower Favor,Hosting a baby or wedding shower with lots of attendees? Choose these. Relatively cheap and easy to order. The distributor did an excellent job in accommodating my request for delivery.
181030,B007Y59HVM,A3BYIHUX70JFZQ,John in Colorado,0,0,5,1344902400,Great idea and great coffee,"I tried the San Francisco Bay Coffee Fog Chaser since they have reduced the cost & plastic waste by reducing the packaging. I love a good strong cup of coffee and I love my Keurig brewer.  But I am a cheapskate at heart and hated paying the price for the regular K-cups. This is a great compromise.<br />Since it does not have the plastic cup base and is just a round filter hanging from the top ring, you have to keep them sealed in a zip-lock or similar air tight container or they will not stay fresh.  That is a small inconvenience I can live with.  They also reduce our use of plastic and the trash we generate and I suspect that there may be health benefits from not brewing the coffee in the little plastic cup."
146388,B003THS4ZE,A2IHWSXC0CUQZP,S. Keyes,2,2,5,1316908800,i really like this one,The cream soda flavor has a great vanilla flavor. It tastes more like an IBC cream soda with lots of flavor.  This is one of my fav sodastream flavors.
277615,B000VK8AVK,AFZIAFCQMK2XA,catsaway9,0,1,5,1229040000,Totally addicted to these chips!,"All of their chips are GREAT, but these pepper ones are my absolute favorite. (In order of preference: pepper, regular, barbecue, vinegar - haven't tried garlic.) The flavor reminds me of a baked potato, but spicy (not TOO hot). I can't get enough of them! The bonus is the low fat and calorie count, so I can munch without guilt - what a deal!"
289439,B000633NXM,A2TFH3WBREDZ3B,"Marc Bloch ""narbonne""",4,8,1,1294704000,Bone chucks are a blockage hazard.,"This was an X-mas gift for my dog and he loved it.  Then a couple days later he stopped eating, threw up bile everywhere, and became very lethargic.  I took him to the vet and there in his intestine was a nice chunk of the bone.  The medical bills cost two and a half times the dog but he recovered after quite a bit of worrying on my part.<br /><br />This product is purchased for the express purpose of a dog chewing on it, but unlike rawhide it is not digestible and can cause serious problems including the need for surgery. I'm sure this is very rare, but do you really want to risk it? Babies tend to chew on things, would you give a baby something that you knew might cause it to choke?<br /><br />If you buy this product, at the very least, watch your dog like a hawk or you could be dealing with a very sick and expensive pet."
341635,B001RVFEP2,A2ZOGTU89HT0XK,"Michael J. Cresci ""Mikeylikesit""",0,0,5,1247529600,Love this flavor Popchip!,Another great tasting popchip flavor! Popchips are one of the best snack foods available these days.
523032,B001EO5U8I,AI959626J3RK3,"murlburt ""SmartConsumer""",1,1,5,1198713600,Delicious tea,I'm a fan of flowery teas and this is definitely a wonderful addition to my tea assortment...and a great value!
416208,B003R0LLIU,ATBFWAX5E114V,mcook,1,1,5,1327708800,best dog food for our dog,"for a dog with horrible gas and almost 6yrs old, this food is a blessing. I read the comments left for this petfood and thought we would give it a try and see if it worked. Since we started giving it to Ruby I have not heard any awful gas noises or smells. Thank you for making the air smell better and Ruby to be able to digest food better. Definitely a keeper.I must say after using this dog food for a month that Ruby will always be on this food. It is the very best food that I have ever found. Not only does it take care of the gas problem but she gobbles it up. So good to find a dog food that she not only enjoys but is good for her too. The rescue people said she looks great. So we must be doing something right."
555881,B001TLY7BM,A18TO4MRVHZ5AY,L. B. Simons-Lane,1,1,5,1261785600,Great Cat Food!,"My cats love this cat food.  They enjoy the shredded meat and chunks of potatoes and vegetables.  This is a great supplement to commercial wet food, which I use when higher quality cat food is not available.<br /><br />UPDATE:  I think they have changed some of their recipes.  My cats used to love the Steak Frites, but they don't like the new version at all.  I still think the food is good and very high quality, though."
137908,B001693OLQ,A2FDZJAYD6QS9M,Conannick1,0,0,5,1314057600,Grass-B-Gone,"This product takes about 10-14 days to kill the grass in the ground cover but it does eventually work very well. It also turned the evergreen ground cover a slightly lighter shade of green as it killed the grass. Overall, I am very pleased with this product and will order it again."
17816,B000LRIGJE,A3I0ZP2CTZBPOH,"Monica Harris ""monica harris""",3,4,5,1208822400,awesome snack for young and old,"I first heard of jaffa cakes while reading the Gold Box forum. I was pleasantly surprised when we opened one box, they are wonderful! These are angelfood type cookies with a thin layer of a tasty marmalade, all covered with a delicious dark chocolate coating. You taste each distinctive flavor all at once. We bought 2 boxes and managed to make them last 4 days (not easy considering how light they are) and tried them with coffee, hot tea and milk. All good but my preference is the hot tea. A great afternoon treat.<br />The only drawback is that you pay shipping per box and the shipping is higher than the cookies, but still worth it."
377238,B000EVT074,AFSKAJ00FGY6U,mea9025,0,0,5,1347408000,candy,"My wife purchase several small bags of this  product each week.  I got on net and found the same product<br />at less than half price but in larger quantity, 5Lb.  She ate the whole 5 # in a week so I did not save a<br />thing. But they were fresh."
